Date,Close,High,Low,Open,Volume
4/24/2017,33.2827034,33.35453267,33.17611563,33.25026426,68537200
4/25/2017,33.48891449,33.57464572,33.33598564,33.34525599,75486000
4/26/2017,33.29196548,33.50514099,33.22245558,33.47501767,80164800
4/27/2017,33.31745148,33.40318625,33.20623209,33.34757479,56985200
4/28/2017,33.28500748,33.4356205,33.19696043,33.38696004,83441600
5/1/2017,33.96391296,34.10757144,33.58854543,33.62098456,134411600
5/2/2017,34.17940903,34.31380073,34.02416435,34.18636002,181408800
5/3/2017,34.07514572,34.17478249,33.42867877,33.734533,182788000
5/4/2017,33.95233917,34.09368189,33.78550831,33.95002335,93487600
5/5/2017,34.51538467,34.52001631,34.00562189,34.00562189,109310800
5/8/2017,35.45381927,35.61369917,34.53161776,34.53161776,195009600
5/9/2017,35.68088913,35.88711011,35.55576422,35.65308163,156521600
5/10/2017,35.51173019,35.6692942,35.24526618,35.59746495,103222800
5/11/2017,35.81885529,35.84677756,35.43728398,35.46985701,109020400
5/12/2017,36.31908798,36.3935391,35.98637445,35.99335413,130108000
5/15/2017,36.226017,36.44704851,36.07478585,36.29814273,104038800
5/16/2017,36.17251587,36.3097877,35.99801669,36.28186897,80194000
5/17/2017,34.95799255,35.96310925,34.83235474,35.73742343,203070800
5/18/2017,35.49079132,35.67692442,35.16273569,35.19530871,134272800
5/19/2017,35.6117897,35.82584159,35.51174522,35.68624439,107843200
5/22/2017,35.82817078,35.9654426,35.57689155,35.83049615,91865600
5/23/2017,35.78395462,36.03988454,35.66994725,36.03988454,79675600
5/24/2017,35.67691803,35.87003077,35.52103261,35.79325075,76712000
5/25/2017,35.80025101,35.91193304,35.60481278,35.76767797,76942400
5/26/2017,35.73974991,35.88633032,35.66994954,35.83048932,87710400
5/30/2017,35.75370407,35.93052856,35.67459866,35.6955377,80507600
5/31/2017,35.54198074,35.87003995,35.45357027,35.82350756,97804800
6/1/2017,35.6396904,35.67459235,35.41633356,35.63736502,65616400
6/2/2017,36.16784668,36.16784668,35.57222364,35.73276339,111082800
6/5/2017,35.81420517,35.93519225,35.70485563,35.90959889,101326800
6/6/2017,35.93518448,36.25160969,35.77929903,35.80721775,106499600
6/7/2017,36.1492424,36.29116852,35.94217022,36.0678116,84278400
6/8/2017,36.06083298,36.18879618,35.92355761,36.12132474,85003200
6/9/2017,34.6625061,36.10736046,33.97381819,36.10736046,259530800
6/12/2017,33.83422089,33.99010637,33.15716334,33.90867556,289229200
6/13/2017,34.10643768,34.30653017,33.77139877,34.23905873,136661600
6/14/2017,33.77372742,34.31816388,33.46660723,34.31816388,126124800
6/15/2017,33.57130814,33.61551516,33.08736695,33.34562584,128661600
6/16/2017,33.10132599,33.62016913,33.0850377,33.45264966,201444400
6/19/2017,34.04827499,34.14134334,33.42473304,33.42473304,130165600
6/20/2017,33.7388382,34.17159636,33.72255345,34.17159636,99600400
6/21/2017,33.93892288,33.98545883,33.64576557,33.85749207,85063200
6/22/2017,33.88308334,34.13203362,33.76442165,33.91565638,76425200
6/23/2017,34.03432465,34.23907152,33.76210631,33.76676062,141757600
6/26/2017,33.92727661,34.49963161,33.82490325,34.24137283,102769600
6/27/2017,33.44101334,34.00639238,33.41541999,33.73882491,99047600
6/28/2017,33.92960358,33.99474962,33.30838724,33.61783272,88329600
6/29/2017,33.42938614,33.76675404,33.10365577,33.66903493,125997600
6/30/2017,33.50849152,33.72719769,33.45265051,33.60853599,92096400
7/3/2017,33.38750839,33.80630712,33.29444359,33.70858801,57111200
7/5/2017,33.52477264,33.68763779,33.20602203,33.43170786,86278400
7/6/2017,33.20835495,33.38750843,33.13390382,33.27582995,96515200
7/7/2017,33.54571915,33.67834022,33.24790751,33.24790751,76806800
7/10/2017,33.75046158,33.95753376,33.35725626,33.52943003,84362400
7/11/2017,33.85980988,33.93426454,33.59224597,33.67367677,79127200
7/12/2017,33.90867996,34.01104983,33.69462807,33.93892407,99538000
7/13/2017,34.38098907,34.54850855,33.83887792,33.85283729,100797600
7/14/2017,34.67646408,34.74393906,34.27860807,34.42751385,80528400
7/17/2017,34.7974472,35.10921808,34.56711066,34.62527703,95174000
7/18/2017,34.91843796,34.93007194,34.59037876,34.71369119,71475200
7/19/2017,35.13715744,35.23022225,34.88820356,35.01151604,83692000
7/20/2017,34.97893906,35.30467297,34.94404064,35.24883196,68974800
7/21/2017,34.96264267,35.00219538,34.63923779,34.89749662,105010400
7/24/2017,35.38609314,35.46752748,34.87655515,35.03476953,85972800
7/25/2017,35.53733063,35.79326055,35.31862448,35.31862448,75415600
7/26/2017,35.70486069,35.81421024,35.61179233,35.67926733,63124000
7/27/2017,35.03012085,35.82816545,34.27163252,35.77232444,129905200
7/28/2017,34.78350067,34.95334553,34.71137492,34.8742401,68854800
7/31/2017,34.60433197,34.97659812,34.46473483,34.87655013,79383600
8/1/2017,34.91146088,34.95101359,34.52988958,34.69042935,141474400
8/2/2017,36.56106186,37.16831904,36.33305063,37.05896596,279747200
8/3/2017,36.19577408,36.57734536,36.06780734,36.54011803,108389200
8/4/2017,36.38654709,36.6215379,36.22368199,36.312096,82239600
8/7/2017,36.94961929,36.97521265,36.45171511,36.54245454,87481200
8/8/2017,37.24509811,37.65226279,36.82397408,36.90075413,144823600
8/9/2017,37.4731102,37.52197152,37.01941312,37.05431153,104526000
8/10/2017,36.27952194,37.37267085,36.11835173,37.34931151,163217200
8/11/2017,36.78406143,37.03866554,36.45471738,36.5785141,105028400
8/14/2017,37.33764267,37.42173134,37.08070408,37.21384596,88490800
8/15/2017,37.7463913,37.88653665,37.40536418,37.52682633,117862000
8/16/2017,37.59457016,37.95895313,37.40770609,37.82581484,110686400
8/17/2017,36.87280655,37.53850858,36.86813397,37.49412797,111762400
8/18/2017,36.78872681,37.25588524,36.6065353,36.87281547,109712400
8/21/2017,36.72099304,36.87982521,36.23047522,36.78872945,105474000
8/22/2017,37.32128525,37.37267296,36.91018713,36.95923677,86418400
8/23/2017,37.36800385,37.48245895,37.11106883,37.15544946,77596400
8/24/2017,37.20215988,37.54552159,37.03398257,37.47310904,79275600
8/25/2017,37.33996964,37.50347436,37.20215877,37.29091644,101920400
8/28/2017,37.71603394,37.83983063,37.35631997,37.40537317,103864000
8/29/2017,38.05239105,38.10144069,37.37267468,37.39603402,118067600
8/30/2017,38.15516281,38.28129401,37.98231292,38.26027274,109078400
8/31/2017,38.30699539,38.42845759,38.18553319,38.22290672,107140400
9/1/2017,38.31866455,38.52654987,38.22056172,38.49384893,66364400
9/5/2017,37.85851669,38.36538312,37.50347532,38.24859352,117874000
9/6/2017,37.81881332,38.07107932,37.49413834,38.00567742,86606800
9/7/2017,37.66698456,37.89589476,37.45676468,37.86085574,87714000
9/8/2017,37.0526619,37.64127879,37.02930255,37.5735424,114446000
9/11/2017,37.72304916,37.85151847,37.34698643,37.48946991,126323200
9/12/2017,37.57353973,38.29763648,37.0853602,37.98230322,286856000
9/13/2017,37.29090881,37.36332134,36.88448339,37.34229651,179629600
9/14/2017,36.97091675,37.23252432,36.92653613,37.13675955,95042800
9/15/2017,37.34462357,37.5992239,36.90549377,37.01527622,196458400
9/18/2017,37.06201553,37.48946595,36.90551788,37.39837019,113077600
9/19/2017,37.0760231,37.31894745,37.00828671,37.25821458,83242400
9/20/2017,36.45470047,36.96623583,35.93148188,36.88214719,211805600
9/21/2017,35.82871628,36.39164305,35.67922572,36.39164305,150046800
9/22/2017,35.47834015,35.56710137,35.16767942,35.39658601,186581600
9/25/2017,35.16534042,35.46432144,34.84066556,35.03453667,177549200
9/26/2017,35.77030563,35.95249706,35.43161663,35.45263789,146640000
9/27/2017,36.02492905,36.13938417,35.86375878,35.92449167,102016800
9/28/2017,35.80301666,36.03659584,35.66754031,35.94550011,88022000
9/29/2017,35.99922562,36.00156369,35.50403885,35.78667125,105199200
10/2/2017,35.92681885,36.0763094,35.67221836,36.03192878,74795200
10/3/2017,36.0833168,36.22580027,35.9501785,35.97353428,64921200
10/4/2017,35.84973526,35.9384965,35.61148704,35.88477428,80655200
10/5/2017,36.29586411,36.30754378,35.9828689,36.01323176,85135200
10/6/2017,36.27485275,36.31923337,36.10200285,36.19777118,69630400
10/9/2017,36.40098953,36.60887492,36.31923893,36.39398244,65051600
10/10/2017,36.4149971,36.90551486,36.22813659,36.45237063,62468000
10/11/2017,36.56682968,36.66726704,36.37996558,36.4313533,67622400
10/12/2017,36.43834686,36.75834915,36.3752795,36.52010099,64500400
10/13/2017,36.66959,36.73732638,36.53411367,36.60885714,65576800
10/16/2017,37.34462357,37.37265191,36.82373966,36.88213443,96486000
10/17/2017,37.48244858,37.57587882,37.19280913,37.32127839,75989200
10/18/2017,37.31660843,37.5385115,37.27923847,37.47077154,65496800
10/19/2017,36.43367767,36.69061618,36.20944367,36.61353463,170336800
10/20/2017,36.49674988,36.84711868,36.42901348,36.58083853,95896400
10/23/2017,36.47806931,36.83311075,36.32157164,36.64624664,87937200
10/24/2017,36.6952858,36.77002927,36.48506242,36.50608369,71028800
10/25/2017,36.53412247,36.8004026,36.26784233,36.65091206,84828400
10/26/2017,36.76770782,36.86581067,36.62055177,36.72566171,68002000
10/27/2017,38.08507919,38.21354843,37.06900852,37.20681935,177816800
10/30/2017,38.94232559,39.25765895,38.24158797,38.28129601,178803200
10/31/2017,39.48422241,39.62670585,38.99370828,39.21794229,144187200
11/1/2017,38.98203659,39.69445394,38.68305547,39.67810168,134551200
11/2/2017,39.26699448,39.35809021,38.605965,38.91429121,165573600
11/3/2017,40.29241562,40.70351376,39.97007515,40.64278445,237594400
11/6/2017,40.70116806,40.87401792,40.11021308,40.26203811,140105200
11/7/2017,40.83197021,40.93474561,40.54934144,40.62175041,97446000
11/8/2017,41.16599274,41.16599274,40.71985568,40.79693723,97638000
11/9/2017,41.08190918,41.13329689,40.44190091,40.9020522,117930400
11/10/2017,40.94594955,41.11238855,40.85218342,41.04909444,100582000
11/13/2017,40.78185272,40.90609444,40.64823224,40.67167556,67928400
11/14/2017,40.16533279,40.66698909,40.12782491,40.5638442,99130000
11/15/2017,39.63554764,39.92622836,39.47145512,39.84418031,116632400
11/16/2017,40.10907364,40.28957361,39.92153781,40.127824,94550000
11/17/2017,39.88637543,40.17705616,39.76682307,40.09500811,87598000
11/20/2017,39.84651184,39.98247519,39.74805636,39.91918111,65049600
11/21/2017,40.58728409,40.71855809,40.0340554,40.0340554,100525200
11/22/2017,41.01393127,41.02330646,40.56619033,40.63885961,102355600
11/24/2017,41.0162735,41.14051522,40.94125774,41.0467491,56106800
11/27/2017,40.80997849,41.04205444,40.63416434,41.03502216,82867200
11/28/2017,40.57086945,40.99282049,40.28722108,40.85920361,105715200
11/29/2017,39.72930908,40.53571057,39.18545916,40.46773067,166665600
11/30/2017,40.28488922,40.35286913,39.48551992,39.95201124,166108800
12/1/2017,40.09735107,40.24268964,39.4995822,39.83948887,159037200
12/4/2017,39.8043251,40.46538446,39.76447432,40.43256596,130169600
12/5/2017,39.76681519,40.20752379,39.47613451,39.63085182,109400800
12/6/2017,39.61913681,39.89809587,39.02137148,39.26516556,114240000
12/7/2017,39.69181061,39.95435864,39.595698,39.62382712,102693200
12/8/2017,39.70352936,40.08563332,39.57460182,39.96608097,93420800
12/11/2017,40.47711563,40.52868808,39.56756905,39.66368167,141095200
12/12/2017,40.24972534,40.41147496,40.19346709,40.35521313,77636800
12/13/2017,40.38334274,40.68105215,40.32004864,40.43725809,95273600
12/14/2017,40.37161255,40.58493455,40.23799209,40.41380622,81906000
12/15/2017,40.78185272,40.82873578,40.4278815,40.70215116,160677200
12/18/2017,41.35617065,41.53901706,40.99047784,40.99516722,117684400
12/19/2017,40.91547012,41.1147276,40.80998234,41.03033666,109745600
12/20/2017,40.87093735,41.12176371,40.61307512,40.9928326,93902400
12/21/2017,41.02565002,41.2624154,40.81233155,40.82873901,83799600
12/22/2017,41.02565002,41.12176263,40.90609767,40.94829136,65397600
12/26/2017,39.98483658,40.19581217,39.77620031,40.03875193,132742000
12/27/2017,39.99185944,40.03405311,39.78322679,39.87465,85992800
12/28/2017,40.10437393,40.28487743,39.9637212,40.08562,65920800
12/29/2017,39.67070007,39.98950985,39.66835717,39.97310239,103999600
1/2/2018,40.38099289,40.39037165,39.67773629,39.88871541,102223600
1/3/2018,40.37395477,40.91780818,40.31066426,40.44428114,118071600
1/4/2018,40.56149292,40.66463779,40.33879573,40.4466264,89738400
1/5/2018,41.02330017,41.110034,40.56618411,40.65760732,94640000
1/8/2018,40.87093735,41.16630388,40.77247826,40.87093735,82271200
1/9/2018,40.86624527,41.03737006,40.65058032,40.91781771,86336000
1/10/2018,40.85686111,40.85920759,40.55446236,40.59197024,95839600
1/11/2018,41.08894348,41.13817302,40.90375413,40.92719387,74670800
1/12/2018,41.51324081,41.57653492,41.17567704,41.29991876,101672400
1/16/2018,41.30225754,42.05239714,41.29053588,41.70311177,118263600
1/17/2018,41.98441315,42.01957454,41.03970556,41.29287475,137547200
1/18/2018,42.02192688,42.21884146,41.7851651,42.0477131,124773600
1/19/2018,41.83440399,42.09695205,41.5882634,41.8695654,129700400
1/22/2018,41.49213028,41.67497667,41.39836418,41.56245664,108434400
1/23/2018,41.50152206,42.06412959,41.4499532,41.56247327,130756400
1/24/2018,40.84044647,41.56245686,40.60133828,41.5507352,204420400
1/25/2018,40.11142731,41.01159523,39.97546388,40.90845032,166116000
1/26/2018,40.20517349,40.32004001,39.86526689,40.32004001,156572000
1/29/2018,39.37299728,39.88871811,39.16436462,39.88871811,202561600
1/30/2018,39.1409111,39.2346772,38.60877937,38.80334743,184192800
1/31/2018,39.24876404,39.48552947,39.03075613,39.11749,129915600
2/1/2018,39.33080292,39.52771394,39.09169464,39.18780724,188923200
2/2/2018,37.62423706,39.10107699,37.53047092,38.91354113,346375200
2/5/2018,36.68421555,38.4165711,36.569349,37.29604903,290954000
2/6/2018,38.21730042,38.37904998,36.10049873,36.29506678,272975200
2/7/2018,37.39918518,38.30404217,37.2890116,38.23137289,206434400
2/8/2018,36.37008667,37.74143851,36.34195755,37.57499953,217562000
2/9/2018,36.81494904,37.1633025,35.36268791,36.97029716,282690400
2/12/2018,38.29780579,38.57554611,37.0738549,37.30687706,243278000
2/13/2018,38.68146515,38.77796961,38.04830683,38.11891994,130196800
2/14/2018,39.39465714,39.4346704,38.33782717,38.37548439,162579600
2/15/2018,40.71746063,40.74099594,39.77831452,39.9642589,204588800
2/16/2018,40.58564758,41.14819642,40.43030305,40.56917323,160704400
2/20/2018,40.44911575,41.01636566,40.34790283,40.49618994,135722000
2/21/2018,40.26553726,40.98342697,40.25141177,40.67979529,149886400
2/22/2018,40.60211563,40.94340806,40.41617129,40.43735414,123967600
2/23/2018,41.30825043,41.34355519,40.84691454,40.87751439,135249600
2/26/2018,42.12501144,42.22386839,41.47537855,41.50833086,152648800
2/27/2018,41.98848724,42.48041944,41.93435208,42.15560484,155712400
2/28/2018,41.92493057,42.51336718,41.90845621,42.19325752,151128400
3/1/2018,41.1905632,42.31565373,40.63978739,42.02378787,195208000
3/2/2018,41.47537231,41.49655517,40.59036125,40.67274383,153816000
3/5/2018,41.61894226,41.83548648,41.07757991,41.23998898,113605600
3/6/2018,41.58362579,41.95551805,41.4565251,41.87549156,95154000
3/7/2018,41.19762039,41.39062931,41.01873697,41.17643754,126814000
3/8/2018,41.64718628,41.68955199,41.20703688,41.30353775,95096400
3/9/2018,42.36272049,42.36742899,41.75310112,41.88726637,128740800
3/12/2018,42.7722702,42.92997074,42.41685587,42.43568268,128828400
3/13/2018,42.36037445,43.19124665,42.18855197,42.97705486,126774000
3/14/2018,42.00024033,42.48981988,41.85195319,42.44274568,117473600
3/15/2018,42.0496788,42.42392722,41.91316467,42.01437404,90975200
3/16/2018,41.90139008,42.1603,41.80723807,42.04967364,157618800
3/19/2018,41.26117706,41.77193962,40.87516278,41.73663486,133787200
3/20/2018,41.24705505,41.61423893,41.17644194,41.24705505,78597600
3/21/2018,40.31261063,41.21173977,40.31025458,41.19997032,148219600
3/22/2018,39.74300385,40.64448543,39.68416019,40.01368321,165963200
3/23/2018,38.82269669,39.99486148,38.82269669,39.63473854,164115200
3/26/2018,40.66568375,40.74335782,39.17576162,39.55942349,150164800
3/27/2018,39.62295914,41.22585958,39.28872764,40.87985863,163690400
3/28/2018,39.18515015,40.01837798,38.88151859,39.36638954,166674000
3/29/2018,39.49115753,40.42559516,39.2840267,39.49821848,153594000
4/2/2018,39.2322464,39.76419543,38.71207041,39.22283299,150347200
4/3/2018,39.63473892,39.71947394,38.80857516,39.45820793,121112000
4/4/2018,40.39263535,40.48678375,38.78267394,38.80856529,138422000
4/5/2018,40.67273331,41.00931728,40.5032633,40.62095061,107732800
4/6/2018,39.63238907,40.59742308,39.59001976,40.24200862,140021200
4/9/2018,40.02545929,40.74099663,39.97838508,39.98544603,116070800
4/10/2018,40.77865219,40.95518315,40.37380756,40.71980854,113634400
4/11/2018,40.58799744,40.93635085,40.41381894,40.53856719,89726400
4/12/2018,40.98814011,41.19056244,40.72922656,40.81631762,91557200
4/13/2018,41.12701035,41.38827634,40.9198831,41.1387798,100497200
4/16/2018,41.383564,41.47065145,41.15054185,41.19761605,86313600
4/17/2018,41.95316696,42.11792845,41.52243104,41.54126144,106421600
4/18/2018,41.85902405,42.08969378,41.63306641,41.8519631,83018000
4/19/2018,40.67273331,41.28235268,40.63978101,40.89869092,139235200
4/20/2018,39.00628662,40.30084717,38.93802596,40.15491604,261964400
4/23/2018,38.89330292,39.28873055,38.62261995,39.2675477,146062000
4/24/2018,38.35194016,39.14985995,37.94709553,38.99451185,134768000
4/25/2018,38.51906204,38.9356762,38.22719976,38.27662643,113528400
4/26/2018,38.6532135,39.00862782,38.45314367,38.62967461,111852000
4/27/2018,38.20602036,38.67912218,37.80823657,38.6014481,142623200
4/30/2018,38.89801025,39.36875952,38.09302945,38.1612901,169709600
5/1/2018,39.80185318,39.82538849,38.90036788,39.16869482,214277600
5/2/2018,41.56009293,41.83783322,40.90810431,41.24468825,266157600
5/3/2018,41.6354332,41.77901192,41.05876586,41.39770603,136272800
5/4/2018,43.26891708,43.36777399,41.93669586,41.95552627,224805200
5/7/2018,43.58196259,44.17275155,43.48545814,43.58666749,169805600
5/8/2018,43.79145432,43.83146757,43.2312615,43.54195776,113611200
5/9/2018,44.09979248,44.10920589,43.5960909,43.9091396,92844800
5/10/2018,44.73059845,44.80827252,44.16805316,44.18923961,111957200
5/11/2018,44.5604744,44.90780964,44.29111274,44.77313061,104848800
5/14/2018,44.45650482,44.78257549,44.38798455,44.65970771,83115200
5/15/2018,44.05247116,44.20133016,43.73585375,44.13280627,94780800
5/16/2018,44.46359253,44.52975488,43.94849895,43.96504044,76732400
5/17/2018,44.18241882,44.63608031,44.03355985,44.4210626,69176000
5/18/2018,44.02174377,44.37616714,43.9792147,44.2296733,73190800
5/21/2018,44.3336525,44.72115535,44.16352894,44.4210758,73603200
5/22/2018,44.22258759,44.62899335,44.13279918,44.51085222,60962800
5/23/2018,44.5061264,44.53920578,43.89179109,44.03120036,80233600
5/24/2018,44.45650482,44.61954015,43.99812028,44.60300227,92936000
5/25/2018,44.55810547,44.81092559,44.33836111,44.47540524,69844000
5/29/2018,44.39743042,44.59827176,44.15406001,44.32654863,90056400
5/30/2018,44.30292511,44.42106624,44.13280159,44.3549075,74762000
5/31/2018,44.15405655,44.47540051,43.98157154,44.23675677,109931200
6/1/2018,44.95033646,44.95505951,44.36199236,44.41870139,93770000
6/4/2018,45.32602692,45.70171485,45.21261244,45.28113271,105064800
6/5/2018,45.67572403,45.82458301,45.4512566,45.61901859,86264000
6/6/2018,45.83403778,45.85766745,45.34729684,45.75134114,83734400
6/7/2018,45.71117401,45.8860206,45.44653539,45.87184424,85388800
6/8/2018,45.29530334,45.36618874,44.83928037,45.17007405,106627200
6/11/2018,45.18424988,45.35910003,44.9432446,45.2126062,73234000
6/12/2018,45.43235016,45.51032373,45.16535007,45.2220591,67644400
6/13/2018,45.05901718,45.57411428,44.9975851,45.46542288,86553600
6/14/2018,45.08265686,45.26459521,44.94561271,45.25986856,86440400
6/15/2018,44.61954117,44.93143548,44.48249702,44.90071763,246876800
6/18/2018,44.59590149,44.70931593,44.2320249,44.39269866,73939600
6/19/2018,43.87525177,44.02647227,43.34597823,43.74529581,134314000
6/20/2018,44.06662369,44.23202048,43.88468541,44.03118281,82514800
6/21/2018,43.82090378,44.50375928,43.69803601,44.24384738,102847600
6/22/2018,43.69332123,43.98394744,43.64133884,43.97685926,108801600
6/25/2018,43.04353714,43.69331333,42.70329012,43.3341633,126652400
6/26/2018,43.57752991,44.07372403,43.13095664,43.23728652,98276800
6/27/2018,43.51374435,44.25094389,43.4830265,43.76656451,101141200
6/28/2018,43.83036804,43.99813007,43.42868884,43.49957425,69460800
6/29/2018,43.73820496,44.22967244,43.21838476,44.01701626,90950800
7/2/2018,44.22730255,44.25565887,43.33888274,43.43339778,70925200
7/3/2018,43.45703888,44.40925623,43.36725045,44.3714502,55819200
7/5/2018,43.80673599,44.04538342,43.54210098,43.77365662,66416800
7/6/2018,44.41397095,44.52265875,43.75946816,43.81145054,69940800
7/9/2018,45.03066635,45.05429241,44.7282254,44.77548112,79026400
7/10/2018,44.9763298,45.19607058,44.93615865,45.06139156,63756400
7/11/2018,44.39271545,44.84165034,44.32891823,44.53920931,75326000
7/12/2018,45.13698959,45.22677799,44.73058391,44.78256628,72164400
7/13/2018,45.20788956,45.32839222,45.1062863,45.14881899,50055600
7/16/2018,45.10864258,45.51977136,44.99286298,45.25277489,60172400
7/17/2018,45.2362442,45.33548233,44.70460904,44.83456503,62138000
7/18/2018,44.98814011,45.31893743,44.87708716,45.31421077,65573600
7/19/2018,45.33785248,45.4961612,44.82039362,44.82039362,81147200
7/20/2018,45.2338829,45.46780007,44.93380338,45.31421802,82704800
7/23/2018,45.27403641,45.35673663,44.78965713,45.05429207,63957600
7/24/2018,45.6024704,45.75841754,45.378003,45.47251445,74791600
7/25/2018,46.03250885,46.03959703,45.46779082,45.61664979,66839600
7/26/2018,45.88838196,46.30187594,45.74661115,45.98289343,76304000
7/27/2018,45.12518311,46.11993296,44.91725718,46.07267724,96096000
7/30/2018,44.87236404,45.41344882,44.67388781,45.34256343,84118000
7/31/2018,44.9621582,45.39928191,44.73769073,44.96452333,157492000
8/1/2018,47.61087799,47.67231008,46.62085469,47.05089016,271742800
8/2/2018,49.00257874,49.23649948,47.33915318,47.39349709,249616000
8/3/2018,49.14434433,49.32155601,48.5512736,48.91751179,133789600
8/6/2018,49.39953995,49.44206903,48.92697537,49.14671617,101701600
8/7/2018,48.93643188,49.50114649,48.85373163,49.4586174,102349600
8/8/2018,48.96949387,49.10181134,48.32444437,48.6859559,90102000
8/9/2018,49.35463333,49.5672859,48.95767731,49.50821534,93970400
8/10/2018,49.20763016,49.57989605,49.00371462,49.16732173,98444800
8/13/2018,49.52535629,50.01854744,49.24793695,49.62968568,103563600
8/14/2018,49.73402023,49.92607952,49.38072363,49.83123659,82992000
8/15/2018,49.85020828,49.96876376,49.39732549,49.6083541,115230400
8/16/2018,50.58049774,50.69667976,50.14184114,50.2082319,114001600
8/17/2018,51.59059143,51.67832131,50.54256166,50.60895242,141708000
8/20/2018,51.08791733,51.96996657,51.00492706,51.71388997,121150800
8/21/2018,50.98833466,51.49812534,50.74885391,51.40565222,104639200
8/22/2018,50.9907074,51.30132214,50.70380157,50.76545273,76072400
8/23/2018,51.09503174,51.46492418,50.88400317,50.89585582,75532800
8/24/2018,51.25389481,51.42935456,51.00492763,51.35822418,73905600
8/27/2018,51.67596054,51.86565002,51.29421177,51.48864087,82100400
8/28/2018,52.09326553,52.29243783,51.90831932,51.92965843,91107200
8/29/2018,52.87098694,52.99191581,52.02450292,52.19996266,109019200
8/30/2018,53.35705948,54.12292659,52.73345672,52.93500241,195175200
8/31/2018,53.97356033,54.26757556,53.58706837,53.70799364,173360400
9/4/2018,54.14664841,54.34107747,53.73644754,54.15850468,109560400
9/5/2018,53.79335403,54.45726534,53.3736703,54.29603165,133332000
9/6/2018,52.89944077,53.90716204,52.47264044,53.64159539,137160000
9/7/2018,52.47263718,53.43767655,52.33274263,52.60304888,150479200
9/10/2018,51.76842117,52.60305252,51.32739477,52.38965055,158066000
9/11/2018,53.07727432,53.1839735,51.3487339,51.69254397,142996000
9/12/2018,52.41811371,53.3499579,52.12646467,53.33573183,197114800
9/13/2018,53.68428802,54.14428382,52.7737829,52.99903756,166825600
9/14/2018,53.07492447,53.78625746,52.76193984,53.52780734,127997200
9/17/2018,51.66172791,52.86387838,51.5170901,52.67418892,148780400
9/18/2018,51.7470932,52.60306384,51.48152649,51.64039038,126286800
9/19/2018,51.77791595,52.07430464,51.04998723,51.80874154,108495200
9/20/2018,52.1715126,52.70501214,51.96285385,52.22130749,106435200
9/21/2018,51.60956955,52.48687933,51.52183604,52.34935455,384986800
9/24/2018,52.3517189,52.46316133,51.36534022,51.41039187,110773600
9/25/2018,52.68367004,52.83305106,52.09326262,52.10511888,98217600
9/26/2018,52.26399994,53.05357991,52.10750583,52.40152474,95938800
9/27/2018,53.33809662,53.69139316,53.00376938,53.07016376,120724800
9/28/2018,53.52542114,53.54913006,53.11759006,53.30016287,91717600
10/1/2018,53.88583374,54.39799427,53.67006552,54.04944088,94403200
10/2/2018,54.36479568,54.53551585,53.73645315,53.88346077,99152800
10/3/2018,55.02633667,55.35829053,54.4833506,54.54737157,114619200
10/4/2018,54.05893326,55.09273727,53.76017111,54.7204713,128168000
10/5/2018,53.18161392,54.15851351,52.30193431,54.0518143,134322000
10/8/2018,53.05831146,53.30253542,52.21182374,52.68841901,118655600
10/9/2018,53.79335403,53.88820057,52.69790273,53.02748676,107564000
10/10/2018,51.30131149,53.67005055,51.2278077,53.459022,167962400
10/11/2018,50.84843445,52.04584528,50.34339067,50.86503395,212497600
10/12/2018,52.66470718,52.84728361,51.41513161,52.26398915,161351600
10/15/2018,51.53843307,52.59831925,51.51709396,52.43945535,123164000
10/16/2018,52.67420197,52.87337794,51.39617395,51.91070433,116736000
10/17/2018,52.44656754,52.79037766,52.00791086,52.70976081,91541600
10/18/2018,51.22069931,52.10275218,50.50462336,51.65698251,130325200
10/19/2018,52.00079727,52.46316286,51.55502757,51.70440861,132314800
10/22/2018,52.31851959,52.96109173,51.91306197,52.11460407,115168400
10/23/2018,52.81171799,52.93501669,50.90771745,51.17565397,155071200
10/24/2018,51.00018692,53.16738058,50.86977519,52.78089225,163702000
10/25/2018,52.11698532,52.49162104,51.39379623,51.62142432,119423200
10/26/2018,51.28709793,52.20945936,50.42638405,51.19225138,189033600
10/29/2018,50.32442856,52.09090439,48.86619407,51.97234891,183742000
10/30/2018,50.57575989,51.02152596,49.62020317,50.06596924,146640000
10/31/2018,51.894104,52.27110956,51.36297416,51.42462532,153435600
11/1/2018,52.69079208,52.72398747,51.40802106,51.93915086,233292800
11/2/2018,49.19578171,50.65875592,48.70970351,49.68660314,365314800
11/5/2018,47.79917908,48.46309023,46.98826034,48.44175112,264654800
11/6/2018,48.31609726,48.54135193,47.82290607,47.87744057,127531600
11/7/2018,49.78144455,49.8075269,48.40146067,48.83774396,133697600
11/8/2018,49.60775375,49.99559068,49.19373984,49.96227947,101450400
11/9/2018,48.6512413,49.01766466,48.12301802,48.90821509,137463200
11/12/2018,46.20046616,47.5519572,46.11004847,47.34970825,204542000
11/13/2018,45.73887253,46.91666624,45.55328097,45.59611174,187531600
11/14/2018,44.44686508,46.27422907,44.23985634,46.13622445,243204000
11/15/2018,45.54376221,45.67700705,44.47065835,44.82518766,185915200
11/16/2018,46.04819489,46.39082659,45.07978798,45.32724219,147713200
11/19/2018,44.22320557,45.37482588,44.01620044,45.20826983,167701200
